price,m2,age,floor,total_room,district_encoded,neighbor_encoded
3000000,90,40,2.0,3,4254808.612440191,3709696.9696969697
6800000,150,0,5.0,3,6106125.056426332,4706222.804347826
2750000,90,20,1.0,3,8397364.775800712,3658924.0506329113
16000000,126,0,8.0,4,18766793.31306991,17185621.62162162
14950000,100,6,9.0,4,18766793.31306991,21011136.363636363
9500000,245,3,5.0,7,4871095.435684647,4330600.0
8250000,130,29,3.0,4,18766793.31306991,13471150.0
4500000,95,31,3.0,3,8397364.775800712,3658924.0506329113
4150000,120,21,2.0,3,7754128.301886792,6326666.666666667
3850000,75,12,1.0,3,8397364.775800712,5261538.442307692
33250000,275,3,4.0,4,16676002.409638554,18666176.47058824
5250000,65,12,0.5,2,7962301.739130435,7841056.338028169
3500000,125,5,4.0,4,5367273.031914894,7909529.411764706
6150000,100,31,2.0,3,16676002.409638554,8143000.0
3500000,75,8,3.0,2,7962301.739130435,4627578.125
5975000,85,4,3.0,3,5848907.837837838,7428125.0
3600000,100,5,1.0,4,5848907.837837838,3637062.5
2695000,70,5,2.0,2,3909949.1525423727,3497714.285714286
6650000,120,0,2.0,3,8011979.826612903,6994235.820895523
8900000,135,11,2.0,4,7340518.640677966,9458333.333333334
1450000,95,2,0.0,3,2769582.4657534244,2304849.7333333334
18000000,120,6,19.0,4,18766793.31306991,13471150.0
7600000,85,0,3.0,3,11259699.059561128,11816666.666666666
10650000,110,31,0.5,3,18766793.31306991,17185621.62162162
9450000,69,5,1.0,2,10309326.797385622,5050000.0
1550000,95,5,0.0,4,2769582.4657534244,8458499.964285715
2950000,140,5,1.0,4,2769582.4657534244,2400588.2352941176
6950000,78,0,1.0,3,7962301.739130435,9215404.624277456
20950000,130,5,10.0,4,18766793.31306991,21011136.363636363
29950000,165,5,9.0,4,18766793.31306991,26454424.778761063
18000000,270,0,5.0,6,16676002.409638554,10557678.57142857
16950000,100,2,6.0,3,18766793.31306991,21011136.363636363
1845000,100,5,3.0,3,2769582.4657534244,2304849.7333333334
6750000,80,0,2.0,3,7962301.739130435,9215404.624277456
4350000,106,0,5.0,3,5848907.837837838,5276792.333333333
23000000,135,0,2.0,4,18766793.31306991,26454424.778761063
8600000,110,0,6.0,4,5297494.923337092,6343338.129496403
13750000,70,10,2.0,4,18766793.31306991,20307026.315789472
7550000,110,0,7.0,4,5848907.837837838,6699800.0
8580000,150,25,2.0,4,7962301.739130435,7841056.338028169
5350000,220,30,4.0,6,4138010.251282051,3539500.0
9300000,60,4,6.0,2,20111125.68306011,20641170.21276596
5898000,80,0,4.0,3,5367273.031914894,5177444.444444444
25000000,192,7,0.0,4,20111125.68306011,17206197.183098592
24000000,150,0,4.0,5,11259699.059561128,13551096.774193548
1450000,75,9,0.0,3,2769582.4657534244,4107124.9583333335
1665000,120,4,3.0,3,4970295.55403868,4676827.383297645
1999000,130,4,0.0,4,2769582.4657534244,2487814.777777778
2750000,110,25,3.0,3,3909949.1525423727,3014285.714285714
7900000,120,0,5.0,4,5297494.923337092,4676827.383297645
5250000,70,4,4.0,3,7962301.739130435,6826884.057971015
8950000,114,5,3.0,3,7437451.282051282,7921470.588235294
6950000,130,10,3.0,3,5478152.10355987,5945086.956521739
9480000,125,5,10.0,3,5297494.923337092,4676827.383297645
10500000,260,31,5.0,7,16676002.409638554,11906086.956521738
15000000,150,11,1.0,4,5749051.802409639,6994235.820895523
23500000,230,25,5.0,6,18840772.21851852,19612500.0
16750000,108,5,3.0,3,18766793.31306991,21011136.363636363
4300000,85,15,2.0,3,8508896.555172414,5057080.0
4625000,90,33,0.5,3,7962301.739130435,8532544.827586208
6650000,80,4,0.0,3,7962301.739130435,7948520.599250936
41000000,270,6,2.0,5,20111125.68306011,17206197.183098592
7500000,230,0,4.0,6,6106125.056426332,4706222.804347826
9200000,125,17,4.0,5,8508896.555172414,8331538.461538462
9500000,115,0,6.0,4,5848907.837837838,6450500.0
6450000,125,40,3.0,4,8397364.775800712,6772875.166666667
7000000,160,0,4.0,6,8011979.826612903,5330999.954545454
3300000,76,4,1.0,2,5297494.923337092,5057080.0
6500000,136,0,10.0,4,6559200.238609113,4988341.164705883
6600000,120,45,1.0,4,18840772.21851852,19328387.06451613
17950000,90,8,1.0,3,18766793.31306991,21011136.363636363
5750000,110,5,0.0,4,5749051.802409639,9257611.925373135
27000000,200,0,1.0,4,16676002.409638554,24290404.04040404
5250000,120,26,2.0,4,6559200.238609113,6188653.333333333
5975000,110,26,5.0,4,7437451.282051282,7430250.0
3600000,145,26,1.0,4,4547597.902097902,6994235.820895523
3100000,210,26,3.0,4,4138010.251282051,3856060.2168674697
6000000,75,31,1.0,2,16676002.409638554,6142727.2727272725
6900000,120,31,1.0,4,16676002.409638554,7801680.541666667
4900000,130,20,3.0,4,5877304.964539007,4694375.0
4800000,100,0,10.0,4,4547597.902097902,4232000.0
3800000,110,31,3.0,3,4254808.612440191,4063465.3465346536
5350000,97,7,0.5,3,5877304.964539007,6745350.0
7500000,130,11,6.0,4,7340518.640677966,4811904.761904762
2900000,90,6,3.0,3,2769582.4657534244,3480374.958333333
7500000,190,15,4.0,6,6559200.238609113,3409197.662790697
4550000,110,31,3.0,4,7340518.640677966,8019684.777173913
4300000,90,0,3.0,3,6106125.056426332,4706222.804347826
13310000,57,0,0.0,2,9683732.91925466,15495000.0
7600000,141,30,7.0,4,4970295.55403868,4676827.383297645
3600000,128,10,19.0,4,2769582.4657534244,2551203.6481481483
1899999,70,0,0.0,2,4970295.55403868,3526234.2890625
13450000,120,9,2.0,4,7962301.739130435,9215404.624277456
14999999,130,40,1.0,4,18840772.21851852,19328387.06451613
2900000,110,25,3.0,4,4138010.251282051,7672148.4375
32000000,170,40,5.0,5,20111125.68306011,28527777.777777776
19000000,180,5,9.0,4,18766793.31306991,15964615.384615384
13250000,72,2,12.0,3,18766793.31306991,10189857.142857144
3100000,90,25,0.5,3,5478152.10355987,6994235.820895523
6850000,136,5,4.0,3,5478152.10355987,5945086.956521739
5150000,125,30,1.0,4,9683732.91925466,5826067.567567567
8400000,160,15,3.0,4,8011979.826612903,4992842.052631579
3550000,100,31,-2.0,4,3987994.5945945946,4676827.383297645
21000000,210,30,3.0,4,18840772.21851852,13988888.888888888
3000000,100,31,-0.5,4,4254808.612440191,3428571.4285714286
3500000,90,10,3.0,3,2769582.4657534244,2487814.777777778
8500000,130,35,12.0,5,8397364.775800712,10199500.0
5850000,150,28,3.0,4,8397364.775800712,7487454.545454546
11500000,112,7,12.0,3,9683732.91925466,13551096.774193548
3200000,90,0,0.0,3,6559200.238609113,4988341.164705883
6000000,139,35,12.0,4,2769582.4657534244,4437777.777777778
7250000,130,23,0.5,4,7736038.525691699,9211111.111111112
1949000,110,3,4.0,3,2769582.4657534244,2863687.34375
5050000,120,4,0.0,3,5367273.031914894,3901777.777777778
3425000,110,15,0.0,3,7736038.525691699,10263125.0
18990000,260,10,12.0,6,9683732.91925466,5651666.666666667
6900000,110,0,3.0,4,4547597.902097902,4232000.0
5895000,145,7,12.0,4,5367273.031914894,8947250.0
5670000,182,21,8.0,4,6106125.056426332,8384230.692307692
4750000,70,40,0.0,3,16676002.409638554,7801680.541666667
3850000,90,12,3.0,3,6106125.056426332,11202090.0
7000000,150,5,15.0,4,5478152.10355987,4243333.333333333
7000000,136,2,7.0,4,5478152.10355987,6870747.126436782
12250000,240,0,5.0,5,5877304.964539007,9712500.0
3300000,80,8,0.0,3,8011979.826612903,5899931.034482759
3900000,80,5,0.0,3,11259699.059561128,12979615.384615384
9300000,180,4,13.0,6,5749051.802409639,5049988.159763314
4200000,80,6,1.0,3,5297494.923337092,8019684.777173913
5000000,200,0,12.0,5,3884916.195530726,3555380.9523809524
5100000,236,10,-3.0,7,2769582.4657534244,2772500.0
5500000,150,8,3.0,4,2769582.4657534244,6369733.333333333
3650000,124,0,3.0,3,2769582.4657534244,3258842.1052631577
9500000,162,0,8.0,4,4547597.902097902,6136547.619047619
6750000,165,11,-0.5,5,5367273.031914894,5057080.0
5950000,125,28,4.0,3,15576012.658227848,8063043.478260869
4500000,140,8,0.5,5,5367273.031914894,4706222.804347826
10500000,130,15,12.0,4,5877304.964539007,5730666.666666667
3750000,100,0,3.0,3,4970295.55403868,3526234.2890625
3900000,110,9,2.0,3,4138010.251282051,3558757.575757576
5100000,95,2,3.0,3,4871095.435684647,4740909.090909091
6135000,179,18,3.0,4,6559200.238609113,5001250.0
2950000,135,37,3.0,3,4138010.251282051,3856060.2168674697
16000000,155,5,9.0,4,7754128.301886792,10331944.444444444
6350000,195,30,2.0,7,4254808.612440191,3709696.9696969697
2900000,124,5,0.0,3,6559200.238609113,4988341.164705883
4500000,78,0,3.0,3,7437451.282051282,4676827.383297645
9500000,150,30,12.0,4,18766793.31306991,9520094.33962264
6200000,120,30,3.0,4,11259699.059561128,7152941.176470588
5600000,140,12,4.0,5,8397364.775800712,5261538.442307692
34250000,265,16,0.0,4,9683732.91925466,21864065.93406593
6000000,125,12,4.0,4,2769582.4657534244,4477380.952380952
4900000,70,4,1.0,3,6559200.238609113,4249098.484848484
1650000,105,6,3.0,3,2769582.4657534244,2304849.7333333334
11500000,117,2,24.0,2,8397364.775800712,6994235.820895523
4500000,90,3,7.0,4,5848907.837837838,4706222.804347826
2400000,65,13,16.0,2,2769582.4657534244,2551203.6481481483
2400000,100,5,0.0,3,4138010.251282051,7672148.4375
9500000,85,0,12.0,2,18766793.31306991,16348132.231404958
2500000,90,25,12.0,3,4547597.902097902,3598055.5555555555
6000000,100,45,3.0,4,4871095.435684647,6215217.391304348
7800000,84,30,3.0,4,8397364.775800712,15607894.736842103
7150000,200,1,5.0,4,9683732.91925466,4168547.619047619
13500000,260,26,12.0,4,7962301.739130435,7948520.599250936
10750000,210,5,24.0,5,7736038.525691699,9194069.76744186
3000000,90,45,4.0,3,4871095.435684647,6994235.820895523
2950000,94,0,9.0,3,2769582.4657534244,3702766.6666666665
4600000,110,0,0.5,4,5848907.837837838,3765000.0
3200000,110,13,8.0,3,2769582.4657534244,2649363.636363636
3300000,110,10,1.0,3,2769582.4657534244,5049988.159763314
25000000,270,27,2.0,6,16676002.409638554,24290404.04040404
4800000,123,4,6.0,3,5848907.837837838,3765000.0
4950000,184,8,4.0,5,3884916.195530726,3640600.0
4800000,68,5,19.0,2,4547597.902097902,6136547.619047619
2900000,100,7,3.0,3,2769582.4657534244,2668133.333333333
7750000,130,4,10.0,4,5877304.964539007,4694375.0
3500000,125,30,1.0,3,4138010.251282051,3856060.2168674697
7000000,125,4,9.0,5,5367273.031914894,5057080.0
9500000,260,12,0.0,5,6106125.056426332,11019999.833333334
3925000,127,10,24.0,4,2769582.4657534244,2551203.6481481483
5000000,160,16,0.0,5,5848907.837837838,4315000.0
11200000,90,50,1.0,3,16676002.409638554,23006896.55172414
6050000,116,13,0.0,3,2769582.4657534244,4676827.383297645
7500000,132,5,6.0,4,5848907.837837838,3637062.5
6250000,165,10,0.5,3,5848907.837837838,5508333.333333333
8950000,140,4,3.0,3,6106125.056426332,7750904.714285715
4550000,95,15,7.0,3,5297494.923337092,5548285.685714286
4400000,87,0,1.0,3,4138010.251282051,6994235.820895523
11250000,205,4,9.0,5,8508896.555172414,6251428.571428572
5250000,110,18,4.0,4,6559200.238609113,4462624.113475177
5050000,145,24,2.0,4,7340518.640677966,4550000.0
5725000,130,15,3.0,4,4547597.902097902,5023333.333333333
17500000,165,14,0.0,4,11259699.059561128,12699506.787330316
4460000,150,0,2.0,4,4970295.55403868,5565384.615384615
4250000,120,12,1.0,3,8397364.775800712,6044116.504854369
3150000,95,32,2.0,3,4059405.832635984,4810000.0
4500000,80,2,5.0,2,4138010.251282051,3918333.3333333335
3250000,85,17,5.0,3,3884916.195530726,3555380.9523809524
24500000,111,0,2.0,4,18766793.31306991,28832777.777777776
7100000,75,15,3.0,3,5749051.802409639,9257611.925373135
3510000,100,5,4.0,4,2769582.4657534244,2668133.333333333
25000000,120,26,0.0,3,20111125.68306011,24090384.615384616
11200000,120,0,6.0,4,18766793.31306991,10494230.76923077
7000000,130,20,0.0,4,8011979.826612903,6835168.0
3550000,105,10,6.0,3,2769582.4657534244,2863687.34375
13000000,100,1,2.0,3,10309326.797385622,21275000.0
4650000,90,12,1.0,3,5297494.923337092,4438371.212121212
4250000,82,30,0.0,3,4254808.612440191,4342142.857142857
4700000,130,17,2.0,4,5877304.964539007,4694375.0
17750000,185,23,4.0,5,15576012.658227848,8063043.478260869
2000000,100,40,3.0,4,4138010.251282051,3558757.575757576
7500000,135,6,14.0,3,7736038.525691699,9859833.333333334
3950000,250,21,4.0,5,4138010.251282051,3539500.0
4850000,130,11,4.0,4,9683732.91925466,5826067.567567567
4250000,80,19,3.0,3,5749051.802409639,5026250.0
10500000,111,0,0.0,3,7736038.525691699,6884805.155844156
9000000,85,8,10.0,3,7962301.739130435,6826884.057971015
25000000,275,10,12.0,6,5848907.837837838,11314807.692307692
12000000,140,39,3.0,4,18766793.31306991,17185621.62162162
3450000,85,50,3.0,3,4254808.612440191,4670000.0
3350000,95,10,0.5,3,3884916.195530726,4168547.619047619
3650000,85,0,3.0,3,2769582.4657534244,3419787.8484848486
14750000,144,0,5.0,4,4871095.435684647,6330333.333333333
12750000,240,12,10.0,7,8508896.555172414,7310000.0
11000000,180,15,0.0,5,20111125.68306011,14850000.0
4699900,125,2,1.0,4,6106125.056426332,3214278.571428572
3950000,120,30,2.0,4,6106125.056426332,3214278.571428572
22800000,270,13,12.0,7,7962301.739130435,9215404.624277456
4000000,90,45,0.5,3,10309326.797385622,7675000.0
4200000,95,6,1.0,3,6106125.056426332,6086363.590909091
5750000,125,10,2.0,4,5848907.837837838,5276792.333333333
17000000,182,8,6.0,4,7340518.640677966,9458333.333333334
5500000,110,40,0.5,4,7437451.282051282,14119187.5
5150000,90,9,5.0,3,7736038.525691699,7842480.0
5500000,240,11,4.0,7,5848907.837837838,4315000.0
4090000,130,30,5.0,4,4871095.435684647,6330333.333333333
7200000,95,30,0.0,3,18766793.31306991,10189857.142857144
8900000,150,30,12.0,4,6106125.056426332,8019684.777173913
6500000,225,20,12.0,6,2769582.4657534244,3419787.8484848486
14500000,100,7,4.0,3,7437451.282051282,7355370.37037037
6500000,200,3,12.0,4,9683732.91925466,5651666.666666667
8000000,250,10,5.0,5,5848907.837837838,6699800.0
6450000,183,10,5.0,6,7340518.640677966,7470257.142857143
5000000,125,25,4.0,4,7340518.640677966,4550000.0
3000000,120,14,16.0,3,2769582.4657534244,2551203.6481481483
3750000,130,28,7.0,4,4138010.251282051,3539500.0
8450000,165,25,7.0,4,7962301.739130435,8317777.777777778
7450000,230,15,12.0,7,3884916.195530726,4051894.736842105
5749000,120,20,3.0,4,5749051.802409639,5340163.265306123
17900000,154,15,3.0,4,8011979.826612903,6076500.0
4850000,75,5,6.0,3,8508896.555172414,6251428.571428572
15000000,180,30,3.0,4,8397364.775800712,6994235.820895523
6000000,115,14,1.0,4,3884916.195530726,3517362.068965517
5750000,100,3,9.0,3,7437451.282051282,5049988.159763314
4800000,150,25,4.0,3,6106125.056426332,2686250.0
6900000,185,21,1.0,4,4970295.55403868,6057293.357798165
8500000,140,0,2.0,4,8011979.826612903,6994235.820895523
17000000,180,0,4.0,4,7962301.739130435,8532544.827586208
8245000,140,0,1.0,4,8011979.826612903,6994235.820895523
3950000,80,5,1.0,3,7962301.739130435,5226666.666666667
1450000,105,3,0.0,3,2769582.4657534244,2863687.34375
3250000,95,15,1.0,3,4059405.832635984,3597857.0793650798
4200000,125,28,3.0,3,7962301.739130435,5226666.666666667
4649000,130,5,3.0,4,4059405.832635984,3597857.0793650798
4475000,140,5,3.0,6,5297494.923337092,5730666.666666667
3500000,75,25,4.0,3,8397364.775800712,5232405.405405405
3930000,90,5,1.0,3,5749051.802409639,3768709.677419354
1850000,110,26,5.0,3,5297494.923337092,4811928.571428572
13950000,185,50,1.0,4,8397364.775800712,10352631.578947367
1890000,110,26,12.0,3,4138010.251282051,3517362.068965517
12000000,140,0,1.0,4,6559200.238609113,4462624.113475177
4900000,85,15,3.0,3,7736038.525691699,9211111.111111112
1950000,100,25,0.0,3,4138010.251282051,3856060.2168674697
8500000,185,8,9.0,7,3987994.5945945946,4535961.538461538
4250000,85,6,0.0,3,7962301.739130435,5809861.111111111
6100000,140,6,5.0,4,7437451.282051282,9986363.636363637
5950000,230,25,12.0,5,3987994.5945945946,4535961.538461538
10500000,140,10,4.0,4,18766793.31306991,9520094.33962264
1450000,75,35,0.0,3,6559200.238609113,4462624.113475177
4900000,90,3,5.0,3,5749051.802409639,6994235.820895523
3600000,80,35,0.0,3,8397364.775800712,6418684.210526316
2700000,80,45,0.0,3,4254808.612440191,3666525.423728813
6250000,55,8,0.5,2,18766793.31306991,16348132.231404958
21000000,200,26,4.0,5,18766793.31306991,26454424.778761063
8680000,140,31,3.0,4,11259699.059561128,5508072.727272728
4250000,105,50,-1.0,2,8397364.775800712,6994235.820895523
1450000,70,11,0.0,3,5297494.923337092,5071440.677966102
1475000,90,5,0.0,3,2769582.4657534244,2772500.0
36500000,120,0,1.0,4,18840772.21851852,25311428.57142857
8500000,95,0,5.0,4,8397364.775800712,5261538.442307692
2550000,95,5,24.0,3,2769582.4657534244,2620090.8181818184
5750000,90,48,0.5,3,8397364.775800712,6994235.820895523
4050000,115,2,1.0,3,3987994.5945945946,4813397.435897436
5950000,125,25,0.0,4,7962301.739130435,7948520.599250936
6500000,135,36,2.0,3,7962301.739130435,7841056.338028169
3800000,130,8,2.0,4,2769582.4657534244,2551203.6481481483
3300000,85,5,-1.0,3,5749051.802409639,4367115.384615385
1900000,105,31,0.0,4,6559200.238609113,4462624.113475177
4500000,85,40,0.0,3,11259699.059561128,8964285.714285715
3950000,95,5,2.0,3,7962301.739130435,5226666.666666667
14000000,120,0,1.0,4,18840772.21851852,13705463.157894736
5500000,95,35,0.5,3,18840772.21851852,5851923.076923077
4700000,150,11,4.0,4,6559200.238609113,3409197.662790697
3900000,96,0,2.0,3,9683732.91925466,6419555.555555556
2300000,110,25,2.0,3,4138010.251282051,3517362.068965517
4350000,80,0,0.0,2,6106125.056426332,8019684.777173913
5750000,119,25,1.0,3,6559200.238609113,6188653.333333333
2000000,85,5,0.0,3,2769582.4657534244,2620090.8181818184
6350000,99,15,1.0,3,5297494.923337092,5730666.666666667
24350000,165,16,1.0,5,18766793.31306991,20307026.315789472
3950000,120,29,4.0,4,4871095.435684647,4813621.621621622
3000000,72,5,-0.5,3,5749051.802409639,4267661.957746479
15750000,87,0,4.0,3,18840772.21851852,11160270.27027027
2850000,100,32,3.0,3,5478152.10355987,3784000.0
2950000,60,8,6.0,2,5877304.964539007,4694375.0
3250000,115,20,1.0,3,4547597.902097902,4706222.804347826
3900000,65,0,13.0,2,4547597.902097902,7186842.105263158
8300000,180,25,6.0,4,7736038.525691699,6884805.155844156
4100000,90,33,2.0,3,11259699.059561128,5508072.727272728
3700000,100,25,0.0,3,5749051.802409639,10140060.606060604
2000000,55,40,0.0,2,4254808.612440191,4063465.3465346536
3700000,70,40,3.0,3,8397364.775800712,7487454.545454546
2650000,65,31,2.0,2,16676002.409638554,6142727.2727272725
25450000,115,0,9.0,4,18766793.31306991,21011136.363636363
5200000,92,8,13.0,2,5478152.10355987,5945086.956521739
2450000,115,6,4.0,3,2769582.4657534244,2241192.821428572
3200000,85,25,0.5,3,5478152.10355987,5030000.0
2050000,88,8,0.0,3,7736038.525691699,3928950.0
11500000,125,36,3.0,4,8397364.775800712,6044116.504854369
9350000,74,11,9.0,2,8508896.555172414,14628409.090909092
2900000,85,35,0.0,3,4254808.612440191,4012796.610169492
5000000,130,30,1.0,4,11259699.059561128,7152941.176470588
