price,m2,age,floor,district,neighbor,total_room
39810000,199,5,5.0,Sarıyer,Ayazağa Mah.,4
12150000,125,25,0.0,Sarıyer,Tarabya Mah.,3
7250000,100,4,0.0,Fatih,Derviş Ali Mah.,3
4300000,130,24,1.0,Bağcılar,Demirkapı Mah.,6
2750000,115,28,4.0,Pendik,Çamçeşme Mah.,4
3850000,95,10,3.0,Sultangazi,Cebeci Mah.,3
8400000,65,3,6.0,Beylikdüzü,Marmara Mah.,2
9000000,100,5,4.0,Şişli,Feriköy Mah.,3
2550000,95,12,0.0,Esenler,Fatih Mah.,3
5100000,140,31,3.0,Fatih,Koca Mustafapaşa Mah.,4
18280000,130,0,1.0,Üsküdar,Burhaniye Mah.,4
6500000,55,75,0.0,Beyoğlu,Sururi Mehmet Efendi Mah.,2
3145000,65,8,3.0,Kağıthane,Gültepe Mah.,3
4500000,90,0,3.0,Tuzla,Yayla Mah.,3
2200000,50,40,2.0,Şişli,Eskişehir Mah.,2
17500000,120,18,11.0,Kadıköy,Suadiye Mah.,4
3200000,90,25,-2.0,Zeytinburnu,Yeşiltepe Mah.,3
2850000,95,13,0.0,Pendik,Çınardere Mah.,3
4850000,79,1,4.0,Bağcılar,Bağlar Mah.,2
6000000,134,0,12.0,Sultanbeyli,Battalgazi Mah.,6
2500000,90,18,4.0,Arnavutköy,Arnavutköy Merkez Mah.,3
4650000,95,3,0.5,Çekmeköy,Mimar Sinan Mah.,3
27000000,190,11,1.0,Kadıköy,Suadiye Mah.,4
4350000,90,28,10.0,Ataşehir,İçerenköy Mah.,3
2999999,75,35,3.0,Büyükçekmece,Yenimahalle Mah.,2
6500000,230,11,4.0,Kartal,Esentepe Mah.,7
5000000,85,3,3.0,Şişli,Yayla Mah.,3
2400000,140,5,3.0,Esenyurt,Güzelyurt Mah.,4
5600000,119,35,3.0,Maltepe,Küçükyalı Mah.,4
4200000,85,25,2.0,Şişli,Fulya Mah.,3
1890000,95,27,0.0,Bayrampaşa,Cevatpaşa Mah.,3
4000000,75,16,1.0,Şişli,Mecidiyeköy Mah.,3
5250000,120,31,1.0,Ataşehir,Fetih Mah.,4
4500000,130,28,3.0,Zeytinburnu,Gökalp Mah.,4
2650000,65,0,-1.0,Kağıthane,Hürriyet Mah.,2
3100000,78,0,0.0,Bahçelievler,Soğanlı Mah.,3
2500000,65,3,0.5,Bağcılar,Kemalpaşa Mah.,2
7800000,210,21,5.0,Şişli,Paşa Mah.,5
3750000,260,25,4.0,Küçükçekmece,Cumhuriyet Mah.,5
4400000,85,15,1.0,Kağıthane,Şirintepe Mah.,3
2650000,95,40,4.0,Fatih,Şehremini Mah.,3
6500000,115,2,1.0,Üsküdar,Cumhuriyet Mah.,3
3000000,60,10,0.0,Şişli,Paşa Mah.,3
5200000,60,0,2.0,Maltepe,Çınar Mah.,2
7500000,135,16,3.0,Ataşehir,İnönü Mah.,4
14500000,140,13,0.0,Bakırköy,Yeşilköy Mah.,4
18950000,120,40,0.0,Kadıköy,Göztepe Mah.,4
11600000,190,0,3.0,Küçükçekmece,Gültepe Mah.,6
5100000,126,0,3.0,Sultanbeyli,Akşemsettin Mah.,4
7500000,75,0,0.0,Maltepe,İdealtepe Mah.,3
26750000,135,0,4.0,Kadıköy,Caddebostan Mah.,4
5250000,155,13,3.0,Sultangazi,Sultançiftliği Mah.,4
8600000,135,0,3.0,Maltepe,Cevizli Mah.,4
7750000,280,0,5.0,Bahçelievler,Zafer Mah.,7
8900000,110,1,2.0,Kartal,Esentepe Mah.,4
13750000,155,5,8.0,Ümraniye,Tatlısu Mah.,4
3350000,110,0,3.0,Esenyurt,Güzelyurt Mah.,3
10350000,80,11,18.0,Sarıyer,Maslak Mah.,2
6950000,80,7,0.0,Maltepe,İdealtepe Mah.,3
7850000,100,5,3.0,Maltepe,Altıntepe Mah.,3
3450000,100,1,3.0,Başakşehir,Bahçeşehir 2. Kısım Mah.,3
2680000,110,28,1.0,Esenler,Nine Hatun Mah.,3
3495000,80,0,1.0,Küçükçekmece,Cumhuriyet Mah.,3
1200000,100,0,3.0,Beylikdüzü,Yakuplu Mah.,2
16500000,150,28,0.0,Bakırköy,Şenlikköy Mah.,4
4999999,150,0,3.0,Beylikdüzü,Adnan Kahveci Mah.,4
5390000,195,0,0.0,Beylikdüzü,Marmara Mah.,4
26950000,125,0,0.0,Kadıköy,Caddebostan Mah.,4
3250000,95,34,2.0,Fatih,Silivrikapı Mah.,3
2750000,85,38,1.0,Pendik,Kaynarca Mah.,3
1980000,120,5,13.0,Esenyurt,Cumhuriyet Mah.,3
4479999,155,0,2.0,Başakşehir,Bahçeşehir 2. Kısım Mah.,4
3380000,130,0,3.0,Beylikdüzü,Dereağzı Mah.,3
7400000,220,20,4.0,Üsküdar,Bulgurlu Mah.,6
26000000,260,3,2.0,Bakırköy,Şenlikköy Mah.,6
6400000,180,21,2.0,Eyüpsultan,Rami Cuma Mah.,4
3600000,60,0,0.5,Eyüpsultan,Mithatpaşa Mah.,2
7500000,145,25,0.5,Esenyurt,Cumhuriyet Mah.,4
6800000,90,31,3.0,Maltepe,Küçükyalı Mah.,3
3944000,68,5,2.0,Sancaktepe,Emek Mah.,2
4800000,120,25,3.0,Beyoğlu,Kaptanpaşa Mah.,3
10750000,138,5,2.0,Beylikdüzü,Gürpınar Mah.,4
3300000,120,37,1.0,Güngören,Haznedar Mah.,4
1600000,95,30,4.0,Kartal,Cumhuriyet Mah.,2
2550000,85,26,2.0,Beyoğlu,Piyalepaşa Mah.,3
2350000,120,10,0.0,Sultangazi,İsmetpaşa Mah.,3
5000000,110,5,2.0,Kağıthane,Harmantepe Mah.,3
5500000,95,30,0.5,Şişli,Fulya Mah.,3
5250000,130,35,1.0,Beyoğlu,Kadımehmet Efendi Mah.,4
12200000,190,5,1.0,Bayrampaşa,Yıldırım Mah.,5
54000000,280,45,9.0,Beşiktaş,Bebek Mah.,4
2115000,75,5,0.5,Esenyurt,Güzelyurt Mah.,2
12850000,117,11,5.0,Bahçelievler,Bahçelievler Mah.,4
4250000,95,7,0.0,Bayrampaşa,Yenidoğan Mah.,2
6200000,120,40,0.5,Fatih,Atikali Mah.,4
3750000,95,5,1.0,Maltepe,Zümrütevler Mah.,3
5250000,65,5,5.0,Maltepe,Cevizli Mah.,4
23250000,135,5,3.0,Kadıköy,Caddebostan Mah.,4
25000000,320,3,8.0,Büyükçekmece,Mimaroba Mah.,6
4850000,120,11,1.0,Esenler,Fevzi Çakmak Mah.,4
6225000,112,3,12.0,Kağıthane,Talatpaşa Mah.,3
2950000,55,11,6.0,Şişli,Gülbahar Mah.,2
25000000,165,5,0.5,Beyoğlu,Hacımimi Mah.,4
5000000,150,3,12.0,Beylikdüzü,Yakuplu Mah.,6
39000000,210,0,1.0,Bakırköy,Şenlikköy Mah.,5
9400000,163,8,4.0,Gaziosmanpaşa,Karadeniz Mah.,3
4349000,85,11,10.0,Başakşehir,Kayabaşı Mah.,3
3850000,200,17,-1.0,Maltepe,Fındıklı Mah.,7
6500000,135,0,3.0,Tuzla,Postane Mah.,4
4000000,125,25,3.0,Tuzla,Evliya Çelebi Mah.,4
3300000,70,5,3.0,Şişli,Kuştepe Mah.,3
2700000,78,40,1.0,Eyüpsultan,Düğmeciler Mah.,2
8500000,250,4,0.0,Beylikdüzü,Gürpınar Mah.,7
3900000,70,5,3.0,Ataşehir,Kayışdağı Mah.,2
35900000,195,0,6.0,Sarıyer,Ayazağa Mah.,4
7995000,150,14,3.0,Fatih,Molla Gürani Mah.,4
3000000,125,30,5.0,Beylikdüzü,Adnan Kahveci Mah.,3
29750000,165,16,0.0,Eyüpsultan,Göktürk Merkez Mah.,4
9750000,130,4,8.0,Küçükçekmece,Tevfik Bey Mah.,3
20350000,170,13,3.0,Sarıyer,Maslak Mah.,4
8500000,100,9,19.0,Kağıthane,Telsizler Mah.,3
3800000,115,11,1.0,Esenyurt,Akevler Mah.,3
2750000,65,0,0.5,Avcılar,Mustafa Kemal Paşa Mah.,3
7000000,160,26,0.0,Tuzla,İstasyon Mah.,5
6840000,120,11,0.0,Tuzla,Aydınlı Mah.,3
15400000,300,24,7.0,Kartal,Çavuşoğlu Mah.,8
3099999,100,0,0.0,Beylikdüzü,Adnan Kahveci Mah.,3
4900000,110,3,3.0,Beylikdüzü,Adnan Kahveci Mah.,3
7600000,135,30,3.0,Maltepe,Altayçeşme Mah.,4
3650000,80,2,0.5,Küçükçekmece,Yeşilova Mah.,3
3450000,125,16,1.0,Avcılar,Üniversite Mah.,4
4990000,90,0,3.0,Büyükçekmece,Yenimahalle Mah.,4
7250000,130,6,0.0,Maltepe,Altıntepe Mah.,4
7650000,110,22,3.0,Kadıköy,Feneryolu Mah.,4
8500000,125,31,3.0,Şişli,Cumhuriyet Mah.,4
12950000,250,5,5.0,Maltepe,Altıntepe Mah.,8
5100000,135,15,6.0,Esenyurt,Piri Reis Mah.,4
34500000,220,32,3.0,Sarıyer,Tarabya Mah.,5
8250000,130,5,4.0,Kağıthane,Sultan Selim Mah.,3
2968000,150,2,11.0,Esenyurt,Güzelyurt Mah.,4
3100000,95,0,0.5,Avcılar,Ambarlı Mah.,3
2750000,100,25,0.0,Avcılar,Cihangir Mah.,3
2950000,133,38,1.0,Güngören,Merkez Mah.,4
16900000,120,5,14.0,Kadıköy,Göztepe Mah.,3
15750000,160,30,3.0,Kadıköy,Caddebostan Mah.,4
14750000,96,4,8.0,Bakırköy,Ataköy 7-8-9-10. Kısım Mah.,2
22500000,300,21,5.0,Sarıyer,Darüşşafaka Mah.,6
5000000,100,16,0.5,Fatih,Silivrikapı Mah.,3
5800000,160,0,12.0,Arnavutköy,Nenehatun Mah.,5
3500000,105,5,4.0,Sultangazi,Cebeci Mah.,3
4350000,130,0,3.0,Arnavutköy,Taşoluk Mah.,4
3800000,90,3,1.0,Küçükçekmece,İnönü Mah.,3
11000000,120,1,4.0,Zeytinburnu,Seyitnizam Mah.,4
2350000,80,40,3.0,Gaziosmanpaşa,Merkez Mah.,3
5500000,80,31,1.0,Maltepe,Küçükyalı Mah.,3
26750000,135,5,10.0,Kadıköy,Fenerbahçe Mah.,4
8250000,182,0,3.0,Gaziosmanpaşa,Şemsipaşa Mah.,6
2590000,85,21,5.0,Kağıthane,Nurtepe Mah.,3
8475000,145,0,4.0,Çekmeköy,Merkez Mah.,4
12200000,185,1,5.0,Pendik,Yeni Mah.,6
8290000,85,2,1.0,Maltepe,Küçükyalı Mah.,3
4100000,85,0,3.0,Sultanbeyli,Battalgazi Mah.,3
3750000,95,7,0.5,Sultangazi,Cebeci Mah.,2
2749000,120,0,3.0,Esenyurt,Güzelyurt Mah.,3
6450000,230,8,3.0,Küçükçekmece,Söğütlü Çeşme Mah.,5
6500000,90,30,1.0,Kartal,Orhantepe Mah.,3
6750000,160,0,3.0,Silivri,Yeni Mah.,4
3100000,100,31,1.0,Şişli,Mecidiyeköy Mah.,3
11000000,181,5,10.0,Başakşehir,Kayabaşı Mah.,4
3400000,75,31,0.0,Bakırköy,Kartaltepe Mah.,3
3950000,120,5,1.0,Beylikdüzü,Cumhuriyet Mah.,3
15000000,120,4,3.0,Kağıthane,Seyrantepe Mah.,3
3600000,110,31,5.0,Fatih,Karagümrük Mah.,3
9950000,145,35,1.0,Kadıköy,Feneryolu Mah.,4
18000000,113,5,4.0,Sarıyer,Maslak Mah.,3
8900000,191,0,5.0,Bayrampaşa,Kartaltepe Mah.,6
10000000,98,5,1.0,Eyüpsultan,Göktürk Merkez Mah.,3
26900000,155,0,0.0,Bakırköy,Yeşilyurt Mah.,5
6350000,105,2,4.0,Bahçelievler,Siyavuşpaşa Mah.,3
2875000,95,30,1.0,Güngören,Güneştepe Mah.,3
6500000,157,9,3.0,Büyükçekmece,Atatürk Mah.,4
28000000,200,7,1.0,Bakırköy,Yeşilköy Mah.,5
5300000,80,10,1.0,Kağıthane,Emniyet Evleri Mah.,3
2800000,95,11,0.0,Eyüpsultan,Rami Yeni Mah.,3
2950000,70,26,4.0,Kağıthane,Sultan Selim Mah.,2
2750000,90,14,24.0,Esenyurt,Bağlarçeşme Mah.,3
5200000,110,26,1.0,Beyoğlu,Kulaksız Mah.,4
3700000,55,0,0.5,Kağıthane,Gültepe Mah.,2
3650000,90,30,1.0,Maltepe,Çınar Mah.,3
3600000,65,31,0.0,Bakırköy,Zuhuratbaba Mah.,2
4000000,85,11,0.5,Ümraniye,Armağanevler Mah.,3
2630000,85,2,0.0,Beylikdüzü,Yakuplu Mah.,3
4650000,145,26,3.0,Zeytinburnu,Yenidoğan Mah.,4
3550000,75,45,1.0,Fatih,Molla Gürani Mah.,2
4300000,80,0,-2.0,Kağıthane,Hamidiye Mah.,3
8500000,150,30,4.0,Şişli,Cumhuriyet Mah.,4
4100000,110,0,2.0,Silivri,Yeni Mah.,3
3200000,220,28,9.0,Gaziosmanpaşa,Karadeniz Mah.,4
12500000,72,0,3.0,Beşiktaş,Vişnezade Mah.,3
19000000,240,0,6.0,Üsküdar,Selami Ali Mah.,5
42000000,190,4,15.0,Kadıköy,Fenerbahçe Mah.,5
6100000,110,26,2.0,Üsküdar,Ünalan Mah.,4
3000000,120,40,3.0,Kağıthane,Telsizler Mah.,4
6850000,150,0,1.0,Beylikdüzü,Kavaklı Mah.,4
3600000,70,0,2.0,Bahçelievler,Soğanlı Mah.,3
8500000,85,0,3.0,Pendik,Batı Mah.,3
2000000,50,11,-1.0,Pendik,Kaynarca Mah.,2
54000000,202,5,4.0,Beyoğlu,Hacımimi Mah.,4
3000000,75,31,0.0,Bakırköy,Cevizlik Mah.,3
10300000,130,40,3.0,Beyoğlu,Ömer Avni Mah.,4
32000000,245,32,9.0,Kadıköy,Suadiye Mah.,5
20950000,190,0,4.0,Kadıköy,Acıbadem Mah.,5
5500000,68,6,-1.0,Beşiktaş,Dikilitaş Mah.,3
5650000,80,3,11.0,Sultangazi,Yunus Emre Mah.,2
6250000,90,2,1.0,Maltepe,Bağlarbaşı Mah.,3
5500000,110,29,-2.0,Şişli,Halide Edip Adıvar Mah.,4
5900000,145,35,1.0,Bahçelievler,Bahçelievler Mah.,4
3250000,123,0,0.0,Silivri,Selimpaşa Mah.,3
6000000,95,45,1.0,Beşiktaş,Yıldız Mah.,3
10500000,100,52,1.0,Şişli,Esentepe Mah.,4
10600000,88,10,6.0,Şişli,İnönü Mah.,2
5300000,95,0,3.0,Güngören,Merkez Mah.,3
2300000,120,17,0.0,Avcılar,Mustafa Kemal Paşa Mah.,4
1400000,50,10,2.0,Esenyurt,Zafer Mah.,3
22000000,250,5,0.0,Başakşehir,Bahçeşehir 2. Kısım Mah.,5
7500000,120,11,7.0,Ümraniye,Armağanevler Mah.,4
4295000,130,17,3.0,Sultangazi,Sultançiftliği Mah.,4
7000000,155,8,-0.5,Fatih,Yedikule Mah.,5
3675000,80,5,0.5,Sancaktepe,Yunus Emre Mah.,3
8500000,155,0,1.0,Zeytinburnu,Çırpıcı Mah.,4
3275000,110,26,2.0,Bahçelievler,Çobançeşme Mah.,3
3575000,105,0,4.0,Silivri,Mimar Sinan Mah.,3
3750000,85,5,0.0,Şişli,Yayla Mah.,3
6500000,93,0,3.0,Zeytinburnu,Yenidoğan Mah.,3
4350000,125,13,1.0,Beylikdüzü,Adnan Kahveci Mah.,2
2850000,85,21,3.0,Ümraniye,Esenkent Mah.,3
4750000,160,10,12.0,Kağıthane,Çağlayan Mah.,6
3690000,110,31,5.0,Kartal,Yakacık Yeni Mah.,3
5900000,100,26,1.0,Üsküdar,İcadiye Mah.,3
3250000,120,11,5.0,Esenyurt,Balıkyolu Mah.,4
3550000,120,16,5.0,Eyüpsultan,Karadolap Mah.,3
3600000,85,0,4.0,Sultanbeyli,Hamidiye Mah.,3
4199999,125,0,2.0,Arnavutköy,Taşoluk Mah.,4
2750000,100,31,2.0,Bahçelievler,Kocasinan Merkez Mah.,3
8500000,120,5,4.0,Şişli,Fulya Mah.,4
2350000,105,31,3.0,Beyoğlu,Piyalepaşa Mah.,3
2500000,85,10,0.0,Bayrampaşa,Altıntepsi Mah.,3
2580000,93,31,1.0,Güngören,Güven Mah.,3
3300000,115,21,1.0,Maltepe,Fındıklı Mah.,4
5500000,95,0,2.0,Zeytinburnu,Nuripaşa Mah.,3
6650000,160,6,3.0,Çekmeköy,Merkez Mah.,5
3085000,75,0,0.0,Gaziosmanpaşa,Kazım Karabekir Mah.,3
4000000,125,21,1.0,Bahçelievler,Şirinevler Mah.,4
5950000,98,40,12.0,Beşiktaş,Muradiye Mah.,3
10500000,120,30,0.0,Adalar,Maden Mah.,4
5495000,180,5,4.0,Sancaktepe,Kemal Türkler Mah.,6
1590000,110,5,0.0,Esenyurt,Atatürk Mah.,3
6500000,150,21,0.0,Şişli,Gülbahar Mah.,4
6650000,130,25,9.0,Kağıthane,Hamidiye Mah.,4
6200000,120,1,2.0,Bahçelievler,Zafer Mah.,4
8250000,129,15,3.0,Başakşehir,Ziya Gökalp Mah.,3
6900000,145,44,3.0,Kadıköy,Acıbadem Mah.,4
6150000,180,12,3.0,Bayrampaşa,Terazidere Mah.,6
2750000,95,0,2.0,Esenyurt,Saadetdere Mah.,3
3100000,140,25,4.0,Pendik,Kaynarca Mah.,4
3500000,150,30,2.0,Zeytinburnu,Çırpıcı Mah.,5
3750000,94,1,1.0,Gaziosmanpaşa,Merkez Mah.,3
7800000,135,16,4.0,Üsküdar,Cumhuriyet Mah.,4
3500000,120,40,1.0,Bahçelievler,Siyavuşpaşa Mah.,4
1610000,100,26,0.0,Avcılar,Ambarlı Mah.,3
5750000,220,5,12.0,Beylikdüzü,Gürpınar Mah.,5
4750000,55,31,3.0,Beyoğlu,Katip Mustafa Çelebi Mah.,2
4500000,100,26,4.0,Pendik,Yenişehir Mah.,4
7600000,200,0,12.0,Bahçelievler,Hürriyet Mah.,6
3880000,110,0,2.0,Silivri,Yeni Mah.,3
1700000,100,21,0.0,Avcılar,Denizköşkler Mah.,3
5575000,115,0,3.0,Küçükçekmece,İstasyon Mah.,5
4749000,93,0,2.0,Çekmeköy,Çatalmeşe Mah.,3
15500000,101,0,3.0,Kağıthane,Seyrantepe Mah.,3
2298000,120,0,1.0,Beylikdüzü,Yakuplu Mah.,3
5130000,100,7,0.0,Üsküdar,Cumhuriyet Mah.,4
5100000,300,0,4.0,Silivri,Mimar Sinan Mah.,6
23000000,290,0,5.0,Kadıköy,Bostancı Mah.,7
6585000,180,0,5.0,Sultanbeyli,Akşemsettin Mah.,6
3420000,150,13,5.0,Esenyurt,Bağlarçeşme Mah.,5
9000000,250,7,12.0,Bahçelievler,Hürriyet Mah.,7
4750000,60,0,0.0,Maltepe,Bağlarbaşı Mah.,2
9440000,142,11,1.0,Sultanbeyli,Adil Mah.,2
23500000,260,0,9.0,Kadıköy,Erenköy Mah.,7
27650000,135,11,3.0,Kadıköy,Caddebostan Mah.,4
14950000,150,26,6.0,Kadıköy,Suadiye Mah.,4
2480000,95,5,2.0,Esenyurt,Balıkyolu Mah.,3
6850000,77,6,2.0,Ataşehir,Atatürk Mah.,3
1449000,110,9,0.0,Esenyurt,İnönü Mah.,3
19000000,180,26,14.0,Kadıköy,Caddebostan Mah.,4
3000000,115,4,0.0,Esenler,Fevzi Çakmak Mah.,4
2350000,85,0,0.0,Esenler,Davutpaşa Mah.,2
6750000,190,0,3.0,Gaziosmanpaşa,Merkez Mah.,6
8500000,190,5,7.0,Beylikdüzü,Adnan Kahveci Mah.,4
7250000,115,0,9.0,Kartal,Hürriyet Mah.,3
15900000,143,5,4.0,Ataşehir,Atatürk Mah.,4
16500000,108,3,11.0,Maltepe,Çınar Mah.,3
2350000,75,8,1.0,Esenyurt,Zafer Mah.,2
5650000,106,0,2.0,Büyükçekmece,Atatürk Mah.,3
16320000,125,16,4.0,Sarıyer,Ayazağa Mah.,3
3250000,85,25,5.0,Kağıthane,Seyrantepe Mah.,3
11500000,250,3,3.0,Beylikdüzü,Sahil Mah.,6
2700000,75,38,0.0,Fatih,Seyyid Ömer Mah.,3
4650000,160,22,2.0,Beylikdüzü,Sahil Mah.,4
1950000,70,5,0.0,Beylikdüzü,Yakuplu Mah.,3
6200000,170,2,12.0,Bayrampaşa,Kartaltepe Mah.,5
1969000,65,21,3.0,Sultanbeyli,Orhangazi Mah.,2
6000000,90,4,4.0,Kağıthane,Sultan Selim Mah.,3
4550000,120,0,4.0,Avcılar,Merkez Mah.,4
2750000,100,14,2.0,Esenyurt,Süleymaniye Mah.,3
7500000,90,0,0.0,Maltepe,Çınar Mah.,3
33750000,310,6,12.0,Kadıköy,Suadiye Mah.,8
8350000,85,0,2.0,Maltepe,İdealtepe Mah.,3
6890000,250,25,10.0,Beylikdüzü,Marmara Mah.,4
8500000,180,0,4.0,Büyükçekmece,Fatih Mah.,5
5445000,210,10,12.0,Gaziosmanpaşa,Yeni Mahalle Mah.,6
3250000,65,10,0.0,Ümraniye,Atatürk Mah.,2
2400000,90,11,-1.0,Küçükçekmece,Kanarya Mah.,3
8750000,100,35,-0.5,Adalar,Heybeliada Mah.,3
4000000,85,38,2.0,Fatih,Şehremini Mah.,165
12000000,145,26,0.5,Sarıyer,Darüşşafaka Mah.,4
48000000,180,11,0.0,Sarıyer,Ferahevler Mah.,4
30000000,167,0,4.0,Sarıyer,Huzur Mah.,4
15750000,165,40,4.0,Kadıköy,Göztepe Mah.,4
15000000,170,30,5.0,Şişli,Teşvikiye Mah.,4
2100000,90,26,1.0,Bağcılar,Çınar Mah.,3
3950000,90,0,3.0,Büyükçekmece,Fatih Mah.,3
2950000,120,3,-1.0,Beylikdüzü,Yakuplu Mah.,3
2590000,85,13,0.5,Avcılar,Mustafa Kemal Paşa Mah.,3
2500000,130,5,0.0,Bağcılar,Fatih Mah.,3
6850000,95,31,0.5,Beyoğlu,Cihangir Mah.,3
4000000,85,35,4.0,Üsküdar,Valide-i Atik Mah.,3
2575000,110,25,3.0,Küçükçekmece,Halkalı Merkez Mah.,3
5285000,130,0,5.0,Beylikdüzü,Yakuplu Mah.,4
5000000,96,0,2.0,Sancaktepe,Hilal Mah.,3
2250000,55,3,-0.5,Şişli,Paşa Mah.,2
2550000,90,6,0.5,Esenyurt,Barbaros Hayrettin Paşa Mah.,3
6500000,93,31,2.0,Beyoğlu,Firuzağa Mah.,3
7750000,90,31,3.0,Bakırköy,Yeşilköy Mah.,3
3050000,180,15,2.0,Esenyurt,Üçevler Mah.,4
8800000,115,5,2.0,Maltepe,İdealtepe Mah.,4
2500000,75,5,-1.0,Eyüpsultan,Güzeltepe Mah.,3
11850000,135,11,12.0,Ümraniye,Tatlısu Mah.,4
9250000,75,0,0.0,Kadıköy,Erenköy Mah.,2
2900000,85,30,5.0,Küçükçekmece,Fatih Mah.,3
7100000,160,1,4.0,Sancaktepe,Osmangazi Mah.,5
6000000,100,10,3.0,Ataşehir,Yeni Sahra Mah.,3
2000000,100,8,-1.0,Esenyurt,Osmangazi Mah.,3
6450000,110,31,2.0,Bahçelievler,Bahçelievler Mah.,4
1675000,70,28,9.0,Bahçelievler,Hürriyet Mah.,2
4000000,110,25,3.0,Sarıyer,Tarabya Mah.,3
5650000,75,50,6.0,Şişli,Bozkurt Mah.,2
7000000,80,5,0.5,Üsküdar,Salacak Mah.,3
12000000,185,28,1.0,Bahçelievler,Bahçelievler Mah.,4
23300000,300,30,6.0,Kadıköy,Caferağa Mah.,6
15250000,130,5,16.0,Kadıköy,Kozyatağı Mah.,4
3650000,100,31,1.0,Fatih,Şehremini Mah.,4
2000000,70,31,2.0,Fatih,Sümbül Efendi Mah.,3
3700000,90,0,0.0,Sultanbeyli,Mecidiye Mah.,3
1900000,70,26,2.0,Şişli,Mecidiyeköy Mah.,2
3300000,97,14,0.0,Esenyurt,Aşık Veysel Mah.,2
3250000,90,21,0.5,Eyüpsultan,Yeşilpınar Mah.,3
3200000,58,4,6.0,Küçükçekmece,Kartaltepe Mah.,4
3500000,145,28,9.0,Büyükçekmece,Ekinoba Mah.,4
4500000,80,8,3.0,Kağıthane,Gürsel Mah.,2
3950000,90,8,0.5,Bahçelievler,Yenibosna Merkez Mah.,3
23950000,160,4,7.0,Kadıköy,Göztepe Mah.,4
3250000,115,27,10.0,Ataşehir,Ferhatpaşa Mah.,3
4500000,100,0,1.0,Sultangazi,Esentepe Mah.,3
2750000,80,25,1.0,Kağıthane,Gültepe Mah.,3
13000000,150,35,1.0,Beşiktaş,Cihannüma Mah.,5
14000000,85,10,10.0,Sarıyer,Ayazağa Mah.,2
10500000,90,0,3.0,Üsküdar,Acıbadem Mah.,3
5500000,90,45,3.0,Üsküdar,Kuzguncuk Mah.,3
3675000,95,28,1.0,Zeytinburnu,Sümer Mah.,3
25450000,125,1,9.0,Kadıköy,Suadiye Mah.,4
7950000,185,0,3.0,Küçükçekmece,Cumhuriyet Mah.,6
4635000,95,0,2.0,Sancaktepe,Abdurrahmangazi Mah.,3
4400000,120,15,3.0,Gaziosmanpaşa,Karadeniz Mah.,4
5650000,88,0,2.0,Kartal,Esentepe Mah.,3
12500000,200,0,5.0,Maltepe,Bağlarbaşı Mah.,5
5875000,83,0,5.0,Kartal,Orhantepe Mah.,3
8900000,125,6,8.0,Ümraniye,Mehmet Akif Mah.,4
14250000,110,4,6.0,Kadıköy,Kozyatağı Mah.,3
2300000,120,0,3.0,Esenyurt,Yenikent Mah.,3
7690000,90,0,3.0,Maltepe,Altıntepe Mah.,3
7250000,85,0,0.0,Maltepe,Altıntepe Mah.,3
3599999,105,0,2.0,Esenyurt,Güzelyurt Mah.,3
4400000,120,12,2.0,Esenler,Fevzi Çakmak Mah.,4
18500000,250,25,0.0,Bakırköy,Şenlikköy Mah.,5
11999999,180,0,2.0,Beylikdüzü,Marmara Mah.,5
6840000,255,0,5.0,Beylikdüzü,Adnan Kahveci Mah.,6
3990000,140,26,2.0,Küçükçekmece,Cumhuriyet Mah.,4
10400000,140,6,5.0,Kartal,Orta Mah.,5
11000000,130,0,5.0,Zeytinburnu,Maltepe Mah.,4
15200000,125,6,3.0,Kartal,Kordonboyu Mah.,3
1360000,110,0,6.0,Esenyurt,Talatpaşa Mah.,3
5000000,200,20,12.0,Beylikdüzü,Barış Mah.,6
2595000,70,0,1.0,Bağcılar,15 Temmuz Mah.,2
13000000,160,25,0.0,Bakırköy,Şenlikköy Mah.,4
1640000,95,4,3.0,Esenyurt,Cumhuriyet Mah.,2
12000000,110,5,5.0,Beşiktaş,Türkali Mah.,3
16000000,125,2,9.0,Kağıthane,Hamidiye Mah.,3
42000000,160,40,4.0,Beyoğlu,Kılıçali Paşa Mah.,4
3989000,58,5,2.0,Sultanbeyli,Adil Mah.,2
5850000,87,0,2.0,Ataşehir,İçerenköy Mah.,3
6000000,90,5,0.0,Kağıthane,Sultan Selim Mah.,3
2400000,70,0,0.5,Küçükçekmece,Tevfik Bey Mah.,2
6500000,180,14,4.0,Güngören,Güneştepe Mah.,5
8500000,65,6,3.0,Şişli,Mecidiyeköy Mah.,3
1650000,54,44,0.0,Kağıthane,Harmantepe Mah.,2
6900000,160,0,5.0,Kağıthane,Harmantepe Mah.,6
7250000,143,0,1.0,Eyüpsultan,Akşemsettin Mah.,3
4500000,112,20,1.0,Başakşehir,Başakşehir Mah.,3
4575000,85,6,3.0,Bayrampaşa,Terazidere Mah.,3
6630000,115,0,0.0,Gaziosmanpaşa,Sarıgöl Mah.,3
5900000,68,3,6.0,Kadıköy,Fikirtepe Mah.,2
14750000,130,0,5.0,Kadıköy,Erenköy Mah.,4
3475000,95,5,2.0,Maltepe,Zümrütevler Mah.,3
5045000,115,1,12.0,Bağcılar,Demirkapı Mah.,4
10200000,163,0,3.0,Güngören,Gençosman Mah.,5
6200000,78,1,11.0,Ümraniye,Elmalıkent Mah.,3
